id,short_name,internal_name
38421,沙漠之鹰（StatTrak™） | 指挥,weapon_deagle
38422,沙漠之鹰（StatTrak™） | 黄金锦鲤,weapon_deagle
38423,沙漠之鹰（StatTrak™） | 黄金锦鲤,weapon_deagle
38424,沙漠之鹰（StatTrak™） | 遗产,weapon_deagle
38425,沙漠之鹰（StatTrak™） | 遗产,weapon_deagle
38426,沙漠之鹰（StatTrak™） | 遗产,weapon_deagle
38427,沙漠之鹰（StatTrak™） | 遗产,weapon_deagle
38428,沙漠之鹰（StatTrak™） | 遗产,weapon_deagle
38429,沙漠之鹰（StatTrak™） | 蛊惑之色,weapon_deagle
38430,沙漠之鹰（StatTrak™） | 蛊惑之色,weapon_deagle
38431,沙漠之鹰（StatTrak™） | 大佬龙,weapon_deagle
38432,沙漠之鹰（StatTrak™） | 大佬龙,weapon_deagle
38432,沙漠之鹰（StatTrak™） | 大佬龙,weapon_deagle
38433,沙漠之鹰（StatTrak™） | 大佬龙,weapon_deagle
38434,沙漠之鹰（StatTrak™） | 大佬龙,weapon_deagle
38435,沙漠之鹰（StatTrak™） | 大佬龙,weapon_deagle
38436,沙漠之鹰（StatTrak™） | 纳迦蛇神,weapon_deagle
38437,沙漠之鹰（StatTrak™） | 纳迦蛇神,weapon_deagle
38438,沙漠之鹰（StatTrak™） | 纳迦蛇神,weapon_deagle
38439,沙漠之鹰（StatTrak™） | 纳迦蛇神,weapon_deagle
38440,沙漠之鹰（StatTrak™） | 纳迦蛇神,weapon_deagle
38441,沙漠之鹰（StatTrak™） | 锈蚀烈焰,weapon_deagle
38442,沙漠之鹰（StatTrak™） | 锈蚀烈焰,weapon_deagle
38443,沙漠之鹰（StatTrak™） | 锈蚀烈焰,weapon_deagle
38444,沙漠之鹰（StatTrak™） | 锈蚀烈焰,weapon_deagle
38445,沙漠之鹰（StatTrak™） | 锈蚀烈焰,weapon_deagle
38446,双持贝瑞塔（StatTrak™） | 黑榄仁木,weapon_elite
38447,双持贝瑞塔（StatTrak™） | 黑榄仁木,weapon_elite
38448,双持贝瑞塔（StatTrak™） | 黑榄仁木,weapon_elite
38449,双持贝瑞塔（StatTrak™） | 黑榄仁木,weapon_elite
38450,双持贝瑞塔（StatTrak™） | 黑榄仁木,weapon_elite
38451,双持贝瑞塔（StatTrak™） | 卡特尔,weapon_elite
38452,双持贝瑞塔（StatTrak™） | 卡特尔,weapon_elite
38453,双持贝瑞塔（StatTrak™） | 卡特尔,weapon_elite
38454,双持贝瑞塔（StatTrak™） | 卡特尔,weapon_elite
38455,双持贝瑞塔（StatTrak™） | 卡特尔,weapon_elite
38456,双持贝瑞塔（StatTrak™） | 毒蛇袭击,weapon_elite
38457,双持贝瑞塔（StatTrak™） | 毒蛇袭击,weapon_elite
38458,双持贝瑞塔（StatTrak™） | 毒蛇袭击,weapon_elite
38459,双持贝瑞塔（StatTrak™） | 毒蛇袭击,weapon_elite
38460,双持贝瑞塔（StatTrak™） | 毒蛇袭击,weapon_elite
38461,双持贝瑞塔（StatTrak™） | 龙之双子,weapon_elite
38462,双持贝瑞塔（StatTrak™） | 龙之双子,weapon_elite
38463,双持贝瑞塔（StatTrak™） | 龙之双子,weapon_elite
38464,双持贝瑞塔（StatTrak™） | 龙之双子,weapon_elite
38465,双持贝瑞塔（StatTrak™） | 龙之双子,weapon_elite
38466,双持贝瑞塔（StatTrak™） | 血红蛋白,weapon_elite
38467,双持贝瑞塔（StatTrak™） | 血红蛋白,weapon_elite
38468,双持贝瑞塔（StatTrak™） | 血红蛋白,weapon_elite
38469,双持贝瑞塔（StatTrak™） | 海斗士,weapon_elite
38470,双持贝瑞塔（StatTrak™） | 海斗士,weapon_elite
38471,双持贝瑞塔（StatTrak™） | 海斗士,weapon_elite
38472,双持贝瑞塔（StatTrak™） | 海斗士,weapon_elite
38473,双持贝瑞塔（StatTrak™） | 海斗士,weapon_elite
38474,双持贝瑞塔（StatTrak™） | 黑豹,weapon_elite
38475,双持贝瑞塔（StatTrak™） | 黑豹,weapon_elite
38476,双持贝瑞塔（StatTrak™） | 黑豹,weapon_elite
38477,双持贝瑞塔（StatTrak™） | 黑豹,weapon_elite
38478,双持贝瑞塔（StatTrak™） | 报应,weapon_elite
38479,双持贝瑞塔（StatTrak™） | 报应,weapon_elite
38480,双持贝瑞塔（StatTrak™） | 报应,weapon_elite
38481,双持贝瑞塔（StatTrak™） | 报应,weapon_elite
38482,双持贝瑞塔（StatTrak™） | 皇室伴侣,weapon_elite
38483,双持贝瑞塔（StatTrak™） | 皇室伴侣,weapon_elite
38484,双持贝瑞塔（StatTrak™） | 皇室伴侣,weapon_elite
38485,双持贝瑞塔（StatTrak™） | 皇室伴侣,weapon_elite
38486,双持贝瑞塔（StatTrak™） | 都市冲击,weapon_elite
38487,双持贝瑞塔（StatTrak™） | 都市冲击,weapon_elite
38488,双持贝瑞塔（StatTrak™） | 都市冲击,weapon_elite
38489,双持贝瑞塔（StatTrak™） | 都市冲击,weapon_elite
38490,双持贝瑞塔（StatTrak™） | 都市冲击,weapon_elite
38491,双持贝瑞塔（StatTrak™） | 通风机,weapon_elite
38492,双持贝瑞塔（StatTrak™） | 通风机,weapon_elite
38493,双持贝瑞塔（StatTrak™） | 通风机,weapon_elite
38494,双持贝瑞塔（StatTrak™） | 通风机,weapon_elite
38495,法玛斯（StatTrak™） | 残影,weapon_famas
38496,法玛斯（StatTrak™） | 残影,weapon_famas
38497,法玛斯（StatTrak™） | 残影,weapon_famas
38499,法玛斯（StatTrak™） | 灯神,weapon_famas
38500,法玛斯（StatTrak™） | 灯神,weapon_famas
38501,法玛斯（StatTrak™） | 灯神,weapon_famas
38502,法玛斯（StatTrak™） | 灯神,weapon_famas
38503,法玛斯（StatTrak™） | 灯神,weapon_famas
38504,法玛斯（StatTrak™） | 厄运之喵,weapon_famas
38505,法玛斯（StatTrak™） | 厄运之喵,weapon_famas
38506,法玛斯（StatTrak™） | 蓝巢,weapon_famas
38507,法玛斯（StatTrak™） | 蓝巢,weapon_famas
38508,法玛斯（StatTrak™） | 蓝巢,weapon_famas
38509,法玛斯（StatTrak™） | 蓝巢,weapon_famas
38510,法玛斯（StatTrak™） | 死亡之舞,weapon_famas
38511,法玛斯（StatTrak™） | 死亡之舞,weapon_famas
38512,法玛斯（StatTrak™） | 死亡之舞,weapon_famas
38513,法玛斯（StatTrak™） | 死亡之舞,weapon_famas
38514,法玛斯（StatTrak™） | 死亡之舞,weapon_famas
38515,法玛斯（StatTrak™） | 机械工业,weapon_famas
38516,法玛斯（StatTrak™） | 机械工业,weapon_famas
38517,法玛斯（StatTrak™） | 机械工业,weapon_famas
38518,法玛斯（StatTrak™） | 机械工业,weapon_famas
38519,法玛斯（StatTrak™） | 机械工业,weapon_famas
38520,法玛斯（StatTrak™） | 神经网,weapon_famas
38521,法玛斯（StatTrak™） | 神经网,weapon_famas
38522,法玛斯（StatTrak™） | 神经网,weapon_famas
38523,法玛斯（StatTrak™） | 神经网,weapon_famas
38524,法玛斯（StatTrak™） | 电子脉冲,weapon_famas
38525,法玛斯（StatTrak™） | 电子脉冲,weapon_famas
38526,法玛斯（StatTrak™） | 电子脉冲,weapon_famas
38527,法玛斯（StatTrak™） | 电子脉冲,weapon_famas
38528,法玛斯（StatTrak™） | 防滚架,weapon_famas
38529,法玛斯（StatTrak™） | 防滚架,weapon_famas
38529,法玛斯（StatTrak™） | 防滚架,weapon_famas
38530,法玛斯（StatTrak™） | 防滚架,weapon_famas
38531,法玛斯（StatTrak™） | 防滚架,weapon_famas
38532,法玛斯（StatTrak™） | 防滚架,weapon_famas
38533,法玛斯（StatTrak™） | 中士,weapon_famas
38534,法玛斯（StatTrak™） | 中士,weapon_famas
38535,法玛斯（StatTrak™） | 中士,weapon_famas
38536,法玛斯（StatTrak™） | 中士,weapon_famas
38537,法玛斯（StatTrak™） | 幸存者 Z,weapon_famas
38538,法玛斯（StatTrak™） | 幸存者 Z,weapon_famas
38539,法玛斯（StatTrak™） | 幸存者 Z,weapon_famas
38540,法玛斯（StatTrak™） | 幸存者 Z,weapon_famas
38541,法玛斯（StatTrak™） | 幸存者 Z,weapon_famas
38542,法玛斯（StatTrak™） | 元素轮廓,weapon_famas
38543,法玛斯（StatTrak™） | 元素轮廓,weapon_famas
38544,法玛斯（StatTrak™） | 元素轮廓,weapon_famas
38545,法玛斯（StatTrak™） | 元素轮廓,weapon_famas
38546,法玛斯（StatTrak™） | 元素轮廓,weapon_famas
38547,FN57（StatTrak™） | 毛细血管,weapon_fiveseven
38548,FN57（StatTrak™） | 毛细血管,weapon_fiveseven
38549,FN57（StatTrak™） | 毛细血管,weapon_fiveseven
38550,FN57（StatTrak™） | 毛细血管,weapon_fiveseven
38551,FN57（StatTrak™） | 毛细血管,weapon_fiveseven
38552,FN57（StatTrak™） | 表面淬火,weapon_fiveseven
38553,FN57（StatTrak™） | 表面淬火,weapon_fiveseven
38554,FN57（StatTrak™） | 表面淬火,weapon_fiveseven
38555,FN57（StatTrak™） | 表面淬火,weapon_fiveseven
38556,FN57（StatTrak™） | 表面淬火,weapon_fiveseven
38557,FN57（StatTrak™） | 铜色星系,weapon_fiveseven
38558,FN57（StatTrak™） | 铜色星系,weapon_fiveseven
38559,FN57（StatTrak™） | 铜色星系,weapon_fiveseven
38560,FN57（StatTrak™） | 狩猎利器,weapon_fiveseven
38561,FN57（StatTrak™） | 狩猎利器,weapon_fiveseven
38562,FN57（StatTrak™） | 狩猎利器,weapon_fiveseven
38563,FN57（StatTrak™） | 狩猎利器,weapon_fiveseven
38564,FN57（StatTrak™） | 狩猎利器,weapon_fiveseven
38565,FN57（StatTrak™） | 暴怒野兽,weapon_fiveseven
38566,FN57（StatTrak™） | 暴怒野兽,weapon_fiveseven
38567,FN57（StatTrak™） | 暴怒野兽,weapon_fiveseven
38568,FN57（StatTrak™） | 暴怒野兽,weapon_fiveseven
38569,FN57（StatTrak™） | 暴怒野兽,weapon_fiveseven
38569,FN57（StatTrak™） | 暴怒野兽,weapon_fiveseven
38570,FN57（StatTrak™） | 神祗,weapon_fiveseven
38571,FN57（StatTrak™） | 神祗,weapon_fiveseven
38572,FN57（StatTrak™） | 神祗,weapon_fiveseven
38573,FN57（StatTrak™） | 耍猴把戏,weapon_fiveseven
38574,FN57（StatTrak™） | 耍猴把戏,weapon_fiveseven
38575,FN57（StatTrak™） | 耍猴把戏,weapon_fiveseven
38576,FN57（StatTrak™） | 夜影,weapon_fiveseven
38577,FN57（StatTrak™） | 夜影,weapon_fiveseven
38578,FN57（StatTrak™） | 夜影,weapon_fiveseven
38579,FN57（StatTrak™） | 夜影,weapon_fiveseven
38580,FN57（StatTrak™） | 夜影,weapon_fiveseven
38581,FN57（StatTrak™） | 朝枪夕拾,weapon_fiveseven
38582,FN57（StatTrak™） | 朝枪夕拾,weapon_fiveseven
38583,FN57（StatTrak™） | 朝枪夕拾,weapon_fiveseven
38584,FN57（StatTrak™） | 朝枪夕拾,weapon_fiveseven
38585,FN57（StatTrak™） | 朝枪夕拾,weapon_fiveseven
38586,FN57（StatTrak™） | 斯康里娅,weapon_fiveseven
38587,FN57（StatTrak™） | 斯康里娅,weapon_fiveseven
38588,FN57（StatTrak™） | 斯康里娅,weapon_fiveseven
38589,FN57（StatTrak™） | 斯康里娅,weapon_fiveseven
38590,FN57（StatTrak™） | 斯康里娅,weapon_fiveseven
38591,FN57（StatTrak™） | 三位一体,weapon_fiveseven
38592,FN57（StatTrak™） | 三位一体,weapon_fiveseven
38593,FN57（StatTrak™） | 三位一体,weapon_fiveseven
38594,FN57（StatTrak™） | 三位一体,weapon_fiveseven
38595,FN57（StatTrak™） | 三位一体,weapon_fiveseven
38596,FN57（StatTrak™） | 都市危机,weapon_fiveseven
38597,FN57（StatTrak™） | 都市危机,weapon_fiveseven
38598,FN57（StatTrak™） | 都市危机,weapon_fiveseven
38599,FN57（StatTrak™） | 霸意大名,weapon_fiveseven
38600,FN57（StatTrak™） | 霸意大名,weapon_fiveseven
38601,FN57（StatTrak™） | 霸意大名,weapon_fiveseven
38602,FN57（StatTrak™） | 霸意大名,weapon_fiveseven
38603,FN57（StatTrak™） | 霸意大名,weapon_fiveseven
38604,G3SG1（StatTrak™） | 碧蓝斑纹,weapon_g3sg1
38605,G3SG1（StatTrak™） | 碧蓝斑纹,weapon_g3sg1
38606,G3SG1（StatTrak™） | 碧蓝斑纹,weapon_g3sg1
38607,G3SG1（StatTrak™） | 丰饶女神,weapon_g3sg1
38608,G3SG1（StatTrak™） | 丰饶女神,weapon_g3sg1
38609,G3SG1（StatTrak™） | 丰饶女神,weapon_g3sg1
38610,G3SG1（StatTrak™） | 丰饶女神,weapon_g3sg1
38611,G3SG1（StatTrak™） | 丰饶女神,weapon_g3sg1
38612,G3SG1（StatTrak™） | 弗卢克斯,weapon_g3sg1
38613,G3SG1（StatTrak™） | 弗卢克斯,weapon_g3sg1
38614,G3SG1（StatTrak™） | 弗卢克斯,weapon_g3sg1
38615,G3SG1（StatTrak™） | 弗卢克斯,weapon_g3sg1
38616,G3SG1（StatTrak™） | 弗卢克斯,weapon_g3sg1
38617,G3SG1（StatTrak™） | 猎人,weapon_g3sg1
38618,G3SG1（StatTrak™） | 猎人,weapon_g3sg1
38619,G3SG1（StatTrak™） | 猎人,weapon_g3sg1
38620,G3SG1（StatTrak™） | 猎人,weapon_g3sg1
38621,G3SG1（StatTrak™） | 猎人,weapon_g3sg1
38622,G3SG1（StatTrak™） | 黑暗豹纹,weapon_g3sg1
38623,G3SG1（StatTrak™） | 黑暗豹纹,weapon_g3sg1
38624,G3SG1（StatTrak™） | 黑暗豹纹,weapon_g3sg1
38624,G3SG1（StatTrak™） | 黑暗豹纹,weapon_g3sg1
38625,G3SG1（StatTrak™） | 橙光冲击,weapon_g3sg1
38626,G3SG1（StatTrak™） | 橙光冲击,weapon_g3sg1
38627,G3SG1（StatTrak™） | 橙光冲击,weapon_g3sg1
38628,G3SG1（StatTrak™） | 橙光冲击,weapon_g3sg1
38629,G3SG1（StatTrak™） | 橙光冲击,weapon_g3sg1
38630,G3SG1（StatTrak™） | 毒刺,weapon_g3sg1
38631,G3SG1（StatTrak™） | 毒刺,weapon_g3sg1
38632,G3SG1（StatTrak™） | 毒刺,weapon_g3sg1
38633,G3SG1（StatTrak™） | 毒刺,weapon_g3sg1
38634,G3SG1（StatTrak™） | 毒刺,weapon_g3sg1
38635,G3SG1（StatTrak™） | 行刑者,weapon_g3sg1
38636,G3SG1（StatTrak™） | 行刑者,weapon_g3sg1
38637,G3SG1（StatTrak™） | 行刑者,weapon_g3sg1
38638,G3SG1（StatTrak™） | 通风机,weapon_g3sg1
38639,G3SG1（StatTrak™） | 通风机,weapon_g3sg1
38640,G3SG1（StatTrak™） | 通风机,weapon_g3sg1
38641,G3SG1（StatTrak™） | 通风机,weapon_g3sg1
38642,加利尔 AR（StatTrak™） | 黑砂,weapon_galilar
38643,加利尔 AR（StatTrak™） | 黑砂,weapon_galilar
38644,加利尔 AR（StatTrak™） | 黑砂,weapon_galilar
38645,加利尔 AR（StatTrak™） | 黑砂,weapon_galilar
38646,加利尔 AR（StatTrak™） | 黑砂,weapon_galilar
38647,加利尔 AR（StatTrak™） | 蓝钛,weapon_galilar
38648,加利尔 AR（StatTrak™） | 喧闹骷髅,weapon_galilar
38649,加利尔 AR（StatTrak™） | 喧闹骷髅,weapon_galilar
38650,加利尔 AR（StatTrak™） | 喧闹骷髅,weapon_galilar
38651,加利尔 AR（StatTrak™） | 深红海啸,weapon_galilar
38652,加利尔 AR（StatTrak™） | 深红海啸,weapon_galilar
38654,加利尔 AR（StatTrak™） | 深红海啸,weapon_galilar
38655,加利尔 AR（StatTrak™） | 深红海啸,weapon_galilar
38656,加利尔 AR（StatTrak™） | 经济,weapon_galilar
38657,加利尔 AR（StatTrak™） | 经济,weapon_galilar
38658,加利尔 AR（StatTrak™） | 经济,weapon_galilar
38659,加利尔 AR（StatTrak™） | 经济,weapon_galilar
38660,加利尔 AR（StatTrak™） | 火线冲锋,weapon_galilar
38661,加利尔 AR（StatTrak™） | 火线冲锋,weapon_galilar
38662,加利尔 AR（StatTrak™） | 火线冲锋,weapon_galilar
38663,加利尔 AR（StatTrak™） | 火线冲锋,weapon_galilar
38664,加利尔 AR（StatTrak™） | 火线冲锋,weapon_galilar
38665,加利尔 AR（StatTrak™） | 神祗,weapon_galilar
38666,加利尔 AR（StatTrak™） | 神祗,weapon_galilar
38667,加利尔 AR（StatTrak™） | 神祗,weapon_galilar
38668,加利尔 AR（StatTrak™） | 神祗,weapon_galilar
38669,加利尔 AR（StatTrak™） | 神祗,weapon_galilar
38669,加利尔 AR（StatTrak™） | 神祗,weapon_galilar
38669,加利尔 AR（StatTrak™） | 神祗,weapon_galilar
38669,加利尔 AR（StatTrak™） | 神祗,weapon_galilar
38669,加利尔 AR（StatTrak™） | 神祗,weapon_galilar
38670,加利尔 AR（StatTrak™） | 橙黄 DDPAT,weapon_galilar
38671,加利尔 AR（StatTrak™） | 橙黄 DDPAT,weapon_galilar
38672,加利尔 AR（StatTrak™） | 橙黄 DDPAT,weapon_galilar
38673,加利尔 AR（StatTrak™） | 橙黄 DDPAT,weapon_galilar
38674,加利尔 AR（StatTrak™） | 橙黄 DDPAT,weapon_galilar
38675,加利尔 AR（StatTrak™） | 火箭冰棒,weapon_galilar
38676,加利尔 AR（StatTrak™） | 火箭冰棒,weapon_galilar
38677,加利尔 AR（StatTrak™） | 火箭冰棒,weapon_galilar
38678,加利尔 AR（StatTrak™） | 火箭冰棒,weapon_galilar
38679,加利尔 AR（StatTrak™） | 火箭冰棒,weapon_galilar
38680,加利尔 AR（StatTrak™） | 沙尘暴,weapon_galilar
38681,加利尔 AR（StatTrak™） | 沙尘暴,weapon_galilar
38682,加利尔 AR（StatTrak™） | 沙尘暴,weapon_galilar
38683,加利尔 AR（StatTrak™） | 沙尘暴,weapon_galilar
38683,加利尔 AR（StatTrak™） | 沙尘暴,weapon_galilar
38684,加利尔 AR（StatTrak™） | 支离破碎,weapon_galilar
38685,加利尔 AR（StatTrak™） | 支离破碎,weapon_galilar
38685,加利尔 AR（StatTrak™） | 支离破碎,weapon_galilar
38686,加利尔 AR（StatTrak™） | 支离破碎,weapon_galilar
38687,加利尔 AR（StatTrak™） | 支离破碎,weapon_galilar
38688,加利尔 AR（StatTrak™） | 支离破碎,weapon_galilar
38689,加利尔 AR（StatTrak™） | 冷石,weapon_galilar
38690,加利尔 AR（StatTrak™） | 冷石,weapon_galilar
38691,加利尔 AR（StatTrak™） | 冷石,weapon_galilar
38692,加利尔 AR（StatTrak™） | 冷石,weapon_galilar
38693,加利尔 AR（StatTrak™） | 冷石,weapon_galilar
38694,加利尔 AR（StatTrak™） | ~甜甜的~,weapon_galilar
38695,加利尔 AR（StatTrak™） | ~甜甜的~,weapon_galilar
38696,加利尔 AR（StatTrak™） | ~甜甜的~,weapon_galilar
38697,加利尔 AR（StatTrak™） | ~甜甜的~,weapon_galilar
38699,格洛克 18 型（StatTrak™） | 蓝色裂纹,weapon_glock
38700,格洛克 18 型（StatTrak™） | 蓝色裂纹,weapon_glock
38701,格洛克 18 型（StatTrak™） | 蓝色裂纹,weapon_glock
38702,格洛克 18 型（StatTrak™） | 蓝色裂纹,weapon_glock
38703,格洛克 18 型（StatTrak™） | 本生灯,weapon_glock
38704,格洛克 18 型（StatTrak™） | 本生灯,weapon_glock
38705,格洛克 18 型（StatTrak™） | 本生灯,weapon_glock
38706,格洛克 18 型（StatTrak™） | 本生灯,weapon_glock
38707,格洛克 18 型（StatTrak™） | 本生灯,weapon_glock
38708,格洛克 18 型（StatTrak™） | 亡者之寝,weapon_glock
38709,格洛克 18 型（StatTrak™） | 亡者之寝,weapon_glock
38710,格洛克 18 型（StatTrak™） | 亡者之寝,weapon_glock
38711,格洛克 18 型（StatTrak™） | 亡者之寝,weapon_glock
38712,格洛克 18 型（StatTrak™） | 亡者之寝,weapon_glock
38713,格洛克 18 型（StatTrak™） | 黑龙纹身,weapon_glock
38714,格洛克 18 型（StatTrak™） | 黑龙纹身,weapon_glock
38715,格洛克 18 型（StatTrak™） | 粉碎者,weapon_glock
38716,格洛克 18 型（StatTrak™） | 粉碎者,weapon_glock
38717,格洛克 18 型（StatTrak™） | 粉碎者,weapon_glock
38718,格洛克 18 型（StatTrak™） | 铁之作,weapon_glock
38719,格洛克 18 型（StatTrak™） | 铁之作,weapon_glock
38720,格洛克 18 型（StatTrak™） | 铁之作,weapon_glock
38721,格洛克 18 型（StatTrak™） | 铁之作,weapon_glock
38722,格洛克 18 型（StatTrak™） | 铁之作,weapon_glock
38723,格洛克 18 型（StatTrak™） | 异星世界,weapon_glock
38724,格洛克 18 型（StatTrak™） | 异星世界,weapon_glock
38725,格洛克 18 型（StatTrak™） | 异星世界,weapon_glock
38726,格洛克 18 型（StatTrak™） | 异星世界,weapon_glock
38727,格洛克 18 型（StatTrak™） | 异星世界,weapon_glock
38728,格洛克 18 型（StatTrak™） | 皇家军团,weapon_glock
38729,格洛克 18 型（StatTrak™） | 皇家军团,weapon_glock
38730,格洛克 18 型（StatTrak™） | 皇家军团,weapon_glock
38731,格洛克 18 型（StatTrak™） | 皇家军团,weapon_glock
38732,格洛克 18 型（StatTrak™） | 皇家军团,weapon_glock
38733,格洛克 18 型（StatTrak™） | 钢铁禁锢,weapon_glock
38734,格洛克 18 型（StatTrak™） | 钢铁禁锢,weapon_glock
38735,格洛克 18 型（StatTrak™） | 钢铁禁锢,weapon_glock
38736,格洛克 18 型（StatTrak™） | 荒野反叛,weapon_glock
38737,格洛克 18 型（StatTrak™） | 荒野反叛,weapon_glock
38738,格洛克 18 型（StatTrak™） | 荒野反叛,weapon_glock
38739,格洛克 18 型（StatTrak™） | 荒野反叛,weapon_glock
38740,格洛克 18 型（StatTrak™） | 荒野反叛,weapon_glock
38741,格洛克 18 型（StatTrak™） | 水灵,weapon_glock
38742,格洛克 18 型（StatTrak™） | 水灵,weapon_glock
38743,格洛克 18 型（StatTrak™） | 水灵,weapon_glock
38744,格洛克 18 型（StatTrak™） | 水灵,weapon_glock
38745,格洛克 18 型（StatTrak™） | 水灵,weapon_glock
38746,格洛克 18 型（StatTrak™） | 鼬鼠,weapon_glock
38747,格洛克 18 型（StatTrak™） | 鼬鼠,weapon_glock
38748,格洛克 18 型（StatTrak™） | 鼬鼠,weapon_glock
38749,格洛克 18 型（StatTrak™） | 鼬鼠,weapon_glock
38750,格洛克 18 型（StatTrak™） | 鼬鼠,weapon_glock
38751,格洛克 18 型（StatTrak™） | 幻影冥魂,weapon_glock
38752,格洛克 18 型（StatTrak™） | 幻影冥魂,weapon_glock
38753,格洛克 18 型（StatTrak™） | 幻影冥魂,weapon_glock
38754,格洛克 18 型（StatTrak™） | 幻影冥魂,weapon_glock
38755,格洛克 18 型（StatTrak™） | 幻影冥魂,weapon_glock
38755,格洛克 18 型（StatTrak™） | 幻影冥魂,weapon_glock
38755,格洛克 18 型（StatTrak™） | 幻影冥魂,weapon_glock
38756,M249（StatTrak™） | 翠绿箭毒蛙,weapon_m249
38757,M249（StatTrak™） | 翠绿箭毒蛙,weapon_m249
38757,M249（StatTrak™） | 翠绿箭毒蛙,weapon_m249
38757,M249（StatTrak™） | 翠绿箭毒蛙,weapon_m249
38757,M249（StatTrak™） | 翠绿箭毒蛙,weapon_m249
38757,M249（StatTrak™） | 翠绿箭毒蛙,weapon_m249
38758,M249（StatTrak™） | 翠绿箭毒蛙,weapon_m249
38759,M249（StatTrak™） | 翠绿箭毒蛙,weapon_m249
38760,M249（StatTrak™） | 岩浆,weapon_m249
38761,M249（StatTrak™） | 岩浆,weapon_m249
38762,M249（StatTrak™） | 岩浆,weapon_m249
38763,M249（StatTrak™） | 岩浆,weapon_m249
38764,M249（StatTrak™） | 岩浆,weapon_m249
38765,M249（StatTrak™） | 星云十字军,weapon_m249
38766,M249（StatTrak™） | 星云十字军,weapon_m249
38767,M249（StatTrak™） | 星云十字军,weapon_m249
38767,M249（StatTrak™） | 星云十字军,weapon_m249
38768,M249（StatTrak™） | 星云十字军,weapon_m249
38769,M249（StatTrak™） | 星云十字军,weapon_m249
38769,M249（StatTrak™） | 星云十字军,weapon_m249
38770,M249（StatTrak™） | 鬼影,weapon_m249
38771,M249（StatTrak™） | 鬼影,weapon_m249
38772,M249（StatTrak™） | 鬼影,weapon_m249
38773,M249（StatTrak™） | 鬼影,weapon_m249
38774,M249（StatTrak™） | 鬼影,weapon_m249
38775,M249（StatTrak™） | 系统锁定,weapon_m249
38776,M249（StatTrak™） | 系统锁定,weapon_m249
38777,M249（StatTrak™） | 系统锁定,weapon_m249
38778,M249（StatTrak™） | 系统锁定,weapon_m249
38779,M249（StatTrak™） | 系统锁定,weapon_m249
38780,M4A1 消音型（StatTrak™） | 原子合金,weapon_m4a1_silencer
38781,M4A1 消音型（StatTrak™） | 原子合金,weapon_m4a1_silencer
38782,M4A1 消音型（StatTrak™） | 原子合金,weapon_m4a1_silencer
38783,M4A1 消音型（StatTrak™） | 原子合金,weapon_m4a1_silencer
38783,M4A1 消音型（StatTrak™） | 原子合金,weapon_m4a1_silencer
38784,M4A1 消音型（StatTrak™） | 原子合金,weapon_m4a1_silencer
38785,M4A1 消音型（StatTrak™） | 翼蜥,weapon_m4a1_silencer
38786,M4A1 消音型（StatTrak™） | 翼蜥,weapon_m4a1_silencer
38787,M4A1 消音型（StatTrak™） | 翼蜥,weapon_m4a1_silencer
38788,M4A1 消音型（StatTrak™） | 翼蜥,weapon_m4a1_silencer
38789,M4A1 消音型（StatTrak™） | 翼蜥,weapon_m4a1_silencer
38790,M4A1 消音型（StatTrak™） | 血虎,weapon_m4a1_silencer
38791,M4A1 消音型（StatTrak™） | 血虎,weapon_m4a1_silencer
38792,M4A1 消音型（StatTrak™） | 血虎,weapon_m4a1_silencer
38793,M4A1 消音型（StatTrak™） | 简报,weapon_m4a1_silencer
38794,M4A1 消音型（StatTrak™） | 简报,weapon_m4a1_silencer
38795,M4A1 消音型（StatTrak™） | 简报,weapon_m4a1_silencer
38796,M4A1 消音型（StatTrak™） | 简报,weapon_m4a1_silencer
38797,M4A1 消音型（StatTrak™） | 澄澈之水,weapon_m4a1_silencer
38798,M4A1 消音型（StatTrak™） | 澄澈之水,weapon_m4a1_silencer
38799,M4A1 消音型（StatTrak™） | 女火神之炽焰,weapon_m4a1_silencer
38800,M4A1 消音型（StatTrak™） | 女火神之炽焰,weapon_m4a1_silencer
38801,M4A1 消音型（StatTrak™） | 女火神之炽焰,weapon_m4a1_silencer
38802,M4A1 消音型（StatTrak™） | 女火神之炽焰,weapon_m4a1_silencer
38803,M4A1 消音型（StatTrak™） | 女火神之炽焰,weapon_m4a1_silencer
38804,M4A1 消音型（StatTrak™） | 次时代,weapon_m4a1_silencer
38805,M4A1 消音型（StatTrak™） | 次时代,weapon_m4a1_silencer
38805,M4A1 消音型（StatTrak™） | 次时代,weapon_m4a1_silencer
38806,M4A1 消音型（StatTrak™） | 次时代,weapon_m4a1_silencer
38806,M4A1 消音型（StatTrak™） | 次时代,weapon_m4a1_silencer
38807,M4A1 消音型（StatTrak™） | 黑水,weapon_m4a1_silencer
38808,M4A1 消音型（StatTrak™） | 黑水,weapon_m4a1_silencer
38809,M4A1 消音型（StatTrak™） | 毁灭者 2000,weapon_m4a1_silencer
38810,M4A1 消音型（StatTrak™） | 毁灭者 2000,weapon_m4a1_silencer
38811,M4A1 消音型（StatTrak™） | 毁灭者 2000,weapon_m4a1_silencer
38812,M4A1 消音型（StatTrak™） | 毁灭者 2000,weapon_m4a1_silencer
38813,M4A1 消音型（StatTrak™） | 毁灭者 2000,weapon_m4a1_silencer
38814,M4A1 消音型（StatTrak™） | 闪回,weapon_m4a1_silencer
