id,short_name,internal_name
776865,求生匕首（★） | 狩猎网格,weapon_knife_canis
43856,暗影双匕（★ StatTrak™） | 北方森林,weapon_knife_push
759844,折刀（★ StatTrak™） | 狩猎网格,weapon_knife_gypsy_jackknife
42822,穿肠刀（★） | 森林 DDPAT,weapon_knife_gut
40146,印花 | Flipsid3 Tactics（全息）| 2017年亚特兰大锦标赛,sticker_tournament11
43197,暗影双匕（★） | 噩梦之夜,weapon_knife_push
871966,暗影双匕（★） | 黑色层压板,weapon_knife_push
759880,折刀（★） | 人工染色,weapon_knife_gypsy_jackknife
43201,暗影双匕（★） | 外表生锈,weapon_knife_push
43879,暗影双匕（★ StatTrak™） | 狩猎网格,weapon_knife_push
42871,穿肠刀（★） | 都市伪装,weapon_knife_gut
42870,穿肠刀（★） | 都市伪装,weapon_knife_gut
776707,SG 553（StatTrak™） | 四号栖息地,weapon_sg556
762239,折刀（★ StatTrak™） | 夜色,weapon_knife_gypsy_jackknife
760214,折刀（★ StatTrak™） | 夜色,weapon_knife_gypsy_jackknife
759566,折刀（★） | 枯焦之色,weapon_knife_gypsy_jackknife
43877,暗影双匕（★ StatTrak™） | 外表生锈,weapon_knife_push
42841,穿肠刀（★） | 噩梦之夜,weapon_knife_gut
38198,AK-47（StatTrak™） | 美洲猛虎,weapon_ak47
37900,P250（纪念品） | 核子威慑,weapon_p250
35209,M4A1 消音型 | 金蛇缠绕,weapon_m4a1_silencer
33901,AK-47 | 至高皮革,weapon_ak47
39319,P90（StatTrak™） | 冷血杀手,weapon_p90
836190,摩托手套（★） | 终点线,weapon_moto_gloves
41318,印花 | device（闪亮）| 2017年亚特兰大锦标赛,sticker_tournament11
33973,AK-47 | 火神,weapon_ak47
38155,AK-47（StatTrak™） | 深海复仇,weapon_ak47
872049,猎杀者匕首（★ StatTrak™） | 自由之手,weapon_knife_tactical
43616,穿肠刀（★ StatTrak™） | 自由之手,weapon_knife_gut
42653,弯刀（★） | 狩猎网格,weapon_knife_falchion
871980,鲍伊猎刀（★） | 自由之手,weapon_knife_survival_bowie
768693,印花 | device（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
44003,弯刀（★） | 噩梦之夜,weapon_knife_falchion
42515,鲍伊猎刀（★） | 人工染色,weapon_knife_survival_bowie
768731,印花 | Golden（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
776082,求生匕首（★） | 蓝钢,weapon_knife_canis
764072,穿肠刀（★） | 都市伪装,weapon_knife_gut
42502,鲍伊猎刀（★） | 外表生锈,weapon_knife_survival_bowie
42940,猎杀者匕首（★） | 枯焦之色,weapon_knife_tactical
42928,猎杀者匕首（★） | 噩梦之夜,weapon_knife_tactical
40075,印花 | EliGE（闪亮）| 2017年亚特兰大锦标赛,sticker_tournament11
871919,猎杀者匕首（★） | 黑色层压板,weapon_knife_tactical
761969,熊刀（★ StatTrak™） | 森林 DDPAT,weapon_knife_ursus
871767,猎杀者匕首（★） | 黑色层压板,weapon_knife_tactical
872082,暗影双匕（★ StatTrak™） | 自由之手,weapon_knife_push
43592,穿肠刀（★ StatTrak™） | 澄澈之水,weapon_knife_gut
43149,摩托手套（★） | *嘣！*,weapon_moto_gloves
835875,AK-47 | 美洲豹,weapon_ak47
871932,鲍伊猎刀（★） | 黑色层压板,weapon_knife_survival_bowie
773854,海豹短刀（★ StatTrak™） | 都市伪装,weapon_knife_css
768729,印花 | Lucky（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
760715,印花 | oskar（金色）| 2018年伦敦锦标赛,sticker_tournament14
44462,暗影双匕（★ StatTrak™） | 噩梦之夜,weapon_knife_push
43384,鲍伊猎刀（★ StatTrak™） | 都市伪装,weapon_knife_survival_bowie
42459,血猎手套（★） | 蛇咬,weapon_bloodhound_gloves
38025,截短霰弹枪（纪念品） | 逮捕者,weapon_sawedoff
35952,P2000 | 海之泡沫,weapon_hkp2000
35056,格洛克 18 型 | 沙丘之黄,weapon_glock
44008,鲍伊猎刀（★ StatTrak™） | 致命紫罗兰,weapon_knife_survival_bowie
877229,SSG 08（纪念品） | 致命一击,weapon_ssg08
773792,海豹短刀（★） | 北方森林,weapon_knife_css
42121,UMP-45 | 弥诺陶洛斯迷宫,weapon_ump45
39836,印花 | AZR（金色）| 2018年波士顿锦标赛,sticker_tournament13
761029,印花 | Snax（金色）| 2018年伦敦锦标赛,sticker_tournament14
773865,海豹短刀（★） | 都市伪装,weapon_knife_css
769543,熊刀（★） | 致命紫罗兰,weapon_knife_ursus
43495,弯刀（★ StatTrak™） | 都市伪装,weapon_knife_falchion
41497,印花 | hutji（金色）| 2018年波士顿锦标赛,sticker_tournament13
775687,XM1014 | 寒霜锁链,weapon_xm1014
871835,暗影双匕（★） | 传说,weapon_knife_push
773828,海豹短刀（★ StatTrak™） | 枯焦之色,weapon_knife_css
759443,折刀（★） | 深红之网,weapon_knife_gypsy_jackknife
40282,印花 | Happy（闪亮）| 2016年科隆锦标赛,sticker_tournament10
42523,鲍伊猎刀（★） | 致命紫罗兰,weapon_knife_survival_bowie
760928,印花 | GeT_RiGhT（金色）| 2018年伦敦锦标赛,sticker_tournament14
42627,弯刀（★） | 深红之网,weapon_knife_falchion
42037,Tec-9 | 梗怖分子,weapon_tec9
42510,鲍伊猎刀（★） | 枯焦之色,weapon_knife_survival_bowie
39885,印花 | B1ad3（金色）| 2018年波士顿锦标赛,sticker_tournament13
835814,AWP | 锦虎,weapon_awp
872021,弯刀（★） | 澄澈之水,weapon_knife_falchion
763998,熊刀（★ StatTrak™） | 夜色,weapon_knife_ursus
43678,猎杀者匕首（★ StatTrak™） | 噩梦之夜,weapon_knife_tactical
42807,穿肠刀（★） | 表面淬火,weapon_knife_gut
42451,血猎手套（★） | 焦炭,weapon_bloodhound_gloves
36599,截短霰弹枪 | 镀铜,weapon_sawedoff
776922,求生匕首（★ StatTrak™） | 夜色,weapon_knife_canis
773887,海豹短刀（★ StatTrak™） | 北方森林,weapon_knife_css
43486,弯刀（★ StatTrak™） | 人工染色,weapon_knife_falchion
42834,穿肠刀（★） | 传说,weapon_knife_gut
42779,穿肠刀（★）,weapon_knife_gut
45599,暗影双匕（★ StatTrak™） | 致命紫罗兰,weapon_knife_push
43383,鲍伊猎刀（★ StatTrak™） | 致命紫罗兰,weapon_knife_survival_bowie
871961,猎杀者匕首（★） | 自由之手,weapon_knife_tactical
40746,印花 | ScreaM（闪亮）| 2017年亚特兰大锦标赛,sticker_tournament11
40066,印花 | Edward（金色）| 2018年波士顿锦标赛,sticker_tournament13
39720,USP 消音版（StatTrak™） | 蓝图,weapon_usp_silencer
42803,穿肠刀（★） | 表面淬火,weapon_knife_gut
42931,猎杀者匕首（★） | 噩梦之夜,weapon_knife_tactical
38807,M4A1 消音型（StatTrak™） | 黑水,weapon_m4a1_silencer
872148,鲍伊猎刀（★ StatTrak™） | 黑色层压板,weapon_knife_survival_bowie
37713,M4A1 消音型（纪念品） | 北方森林,weapon_m4a1_silencer
33902,AK-47 | 至高皮革,weapon_ak47
872122,暗影双匕（★ StatTrak™） | 传说,weapon_knife_push
42611,驾驶手套（★） | 月色织物,weapon_driver_gloves
35470,MAG-7 | 反梗精英,weapon_mag7
36059,P250 | 核子威慑,weapon_p250
872018,暗影双匕（★ StatTrak™） | 黑色层压板,weapon_knife_push
42851,穿肠刀（★） | 狩猎网格,weapon_knife_gut
871547,USP 消音版 | 橙红安乐蜥,weapon_usp_silencer
40597,印花 | NiKo（闪亮）| 2017年克拉科夫锦标赛,sticker_tournament12
39754,USP 消音版（StatTrak™） | 猎户,weapon_usp_silencer
41651,印花 | mixwell（闪亮）| 2017年亚特兰大锦标赛,sticker_tournament11
38233,AK-47（StatTrak™） | 荒野反叛,weapon_ak47
836009,狂牙手套（★） | 黄色斑纹,weapon_brokenfang_gloves
43202,暗影双匕（★） | 外表生锈,weapon_knife_push
43884,暗影双匕（★ StatTrak™） | 枯焦之色,weapon_knife_push
45551,驾驶手套（★） | 墨绿色调,weapon_driver_gloves
759910,折刀（★） | 人工染色,weapon_knife_gypsy_jackknife
38825,M4A1 消音型（StatTrak™） | 守护者,weapon_m4a1_silencer
43870,暗影双匕（★ StatTrak™） | 森林 DDPAT,weapon_knife_push
38235,AK-47（StatTrak™） | 荒野反叛,weapon_ak47
42796,穿肠刀（★） | 北方森林,weapon_knife_gut
872012,暗影双匕（★ StatTrak™） | 澄澈之水,weapon_knife_push
871976,暗影双匕（★） | 澄澈之水,weapon_knife_push
759800,折刀（★） | 枯焦之色,weapon_knife_gypsy_jackknife
43872,暗影双匕（★ StatTrak™） | 森林 DDPAT,weapon_knife_push
42798,穿肠刀（★） | 北方森林,weapon_knife_gut
34069,AWP | *嘣*,weapon_awp
872078,暗影双匕（★ StatTrak™） | 黑色层压板,weapon_knife_push
39194,P2000（StatTrak™） | 火灵,weapon_hkp2000
872466,暗影双匕（★） | 澄澈之水,weapon_knife_push
760036,折刀（★ StatTrak™） | 枯焦之色,weapon_knife_gypsy_jackknife
39956,印花 | Cloud9（全息）| 2018年波士顿锦标赛,sticker_tournament13
956694,AK-47（StatTrak™） | 传承,weapon_ak47
43200,暗影双匕（★） | 噩梦之夜,weapon_knife_push
759387,折刀（★） | 夜色,weapon_knife_gypsy_jackknife
772500,印花 | kennyS（金色）| 2019年柏林锦标赛,2019_StarLadder_Berlin_Major
871610,M4A4 | 红色 DDPAT,weapon_m4a1
42170,USP 消音版 | 黑水,weapon_usp_silencer
759635,折刀（★） | 森林 DDPAT,weapon_knife_gypsy_jackknife
35881,“突围大行动”通行证（已过期）,csgo_type_ticket
759563,折刀（★） | 北方森林,weapon_knife_gypsy_jackknife
759447,折刀（★ StatTrak™） | 北方森林,weapon_knife_gypsy_jackknife
42849,穿肠刀（★） | 狩猎网格,weapon_knife_gut
911677,印花 | max（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
872090,暗影双匕（★ StatTrak™） | 黑色层压板,weapon_knife_push
773720,AWP | 野火,weapon_awp
768506,印花 | somebody（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
43230,暗影双匕（★） | 都市伪装,weapon_knife_push
43198,暗影双匕（★） | 噩梦之夜,weapon_knife_push
41674,印花 | mousesports（全息）| 2017年亚特兰大锦标赛,sticker_tournament11
40908,印花 | Team Dignitas | 2014年 DreamHack 锦标赛,sticker_tournament5
39814,XM1014（StatTrak™） | 宁静,weapon_xm1014
39753,USP 消音版（StatTrak™） | 猎户,weapon_usp_silencer
871573,MAC-10 | 表面淬火,weapon_mac10
39831,印花 | 3DMAX | 2015年卡托维兹锦标赛,sticker_tournament6
759819,折刀（★ StatTrak™） | 森林 DDPAT,weapon_knife_gypsy_jackknife
768525,印花 | DickStacy（闪亮）| 2019年卡托维兹锦标赛,sticker_tournament15
43170,暗影双匕（★） | 北方森林,weapon_knife_push
35323,M4A4 | 辐射危机,weapon_m4a1
960094,印花 | donk（金色）| 2024年哥本哈根锦标赛,sticker_tournament22
768598,印花 | shox（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
760136,折刀（★） | 北方森林,weapon_knife_gypsy_jackknife
43227,暗影双匕（★） | 都市伪装,weapon_knife_push
760958,印花 | COLDYY1（金色）| 2018年伦敦锦标赛,sticker_tournament14
759391,折刀（★） | 都市伪装,weapon_knife_gypsy_jackknife
37613,法玛斯（纪念品） | 摧枯拉朽,weapon_famas
871897,暗影双匕（★） | 澄澈之水,weapon_knife_push
759480,折刀（★） | 夜色,weapon_knife_gypsy_jackknife
871997,暗影双匕（★） | 黑色层压板,weapon_knife_push
43207,暗影双匕（★） | 狩猎网格,weapon_knife_push
759818,折刀（★） | 森林 DDPAT,weapon_knife_gypsy_jackknife
43206,暗影双匕（★） | 狩猎网格,weapon_knife_push
38368,CZ75（StatTrak™） | 梅红时刻,weapon_cz75a
43194,暗影双匕（★） | 森林 DDPAT,weapon_knife_push
38194,AK-47（StatTrak™） | 美洲猛虎,weapon_ak47
872093,暗影双匕（★） | 澄澈之水,weapon_knife_push
871534,MAC-10 | 表面淬火,weapon_mac10
835851,狂牙手套（★） | 精神错乱,weapon_brokenfang_gloves
775550,AWP | 冲出重围,weapon_awp
759569,折刀（★） | 都市伪装,weapon_knife_gypsy_jackknife
35194,M4A1 消音型 | 黑水,weapon_m4a1_silencer
43190,暗影双匕（★） | 森林 DDPAT,weapon_knife_push
769526,折刀（★） | 致命紫罗兰,weapon_knife_gypsy_jackknife
761278,折刀（★） | 北方森林,weapon_knife_gypsy_jackknife
43193,暗影双匕（★） | 森林 DDPAT,weapon_knife_push
871569,M4A4 | 红色 DDPAT,weapon_m4a1
34460,沙漠之鹰 | 飞行员,weapon_deagle
42605,驾驶手套（★） | 菱背蛇纹,weapon_driver_gloves
759440,折刀（★） | 北方森林,weapon_knife_gypsy_jackknife
776035,M4A1 消音型 | 苔藓石英,weapon_m4a1_silencer
41107,印花 | Zeus（闪亮）| 2017年亚特兰大锦标赛,sticker_tournament11
38700,格洛克 18 型（StatTrak™） | 蓝色裂纹,weapon_glock
42277,XM1014 | 工业牧草,weapon_xm1014
34706,FN57 | 红苹果,weapon_fiveseven
835985,狂牙手套（★） | 针尖,weapon_brokenfang_gloves
38312,AWP（StatTrak™） | 无畏战神,weapon_awp
45490,专业手套（★） | 狩鹿,weapon_specialist_gloves
38783,M4A1 消音型（StatTrak™） | 原子合金,weapon_m4a1_silencer
45429,裹手（★） | 防水布胶带,weapon_hand_wraps
776649,MAC-10（StatTrak™） | 潜行者,weapon_mac10
43169,暗影双匕（★） | 北方森林,weapon_knife_push
38896,M4A4（StatTrak™） | X 射线,weapon_m4a1
871890,格洛克 18 型 | 粉红 DDPAT,weapon_glock
871768,M4A4 | 红色 DDPAT,weapon_m4a1
41822,印花 | s1mple（闪亮）| 2017年克拉科夫锦标赛,sticker_tournament12
38852,M4A4（StatTrak™） | 喧嚣杀戮,weapon_m4a1
45407,驾驶手套（★） | 超越,weapon_driver_gloves
35315,M4A4 | 现代猎手,weapon_m4a1
768678,印花 | Jame（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
38842,M4A1 消音型（StatTrak™） | 机械工业,weapon_m4a1_silencer
38225,AK-47（StatTrak™） | 皇后,weapon_ak47
41655,印花 | mou（闪亮）| 2017年亚特兰大锦标赛,sticker_tournament11
835463,出逃的萨莉 | 专业人士,agent_team_t
760869,印花 | STYKO（金色）| 2018年伦敦锦标赛,sticker_tournament14
836373,裹手（★） | 长颈鹿,weapon_hand_wraps
835610,残酷的达里尔爵士（迈阿密）| 专业人士,agent_team_t
836046,裹手（★） | 沙漠头巾,weapon_hand_wraps
39556,SSG 08（StatTrak™） | 炎龙之焰,weapon_ssg08
34065,AWP | 二西莫夫,weapon_awp
40305,印花 | HellRaisers（全息）| 2017年亚特兰大锦标赛,sticker_tournament11
871957,格洛克 18 型（StatTrak™） | 零食派对,weapon_glock
772401,印花 | ropz（金色）| 2019年柏林锦标赛,2019_StarLadder_Berlin_Major
760955,印花 | DeadFox（金色）| 2018年伦敦锦标赛,sticker_tournament14
40721,印花 | SIXER（闪亮）| 2017年亚特兰大锦标赛,sticker_tournament11
40707,印花 | RpK（闪亮）| 2017年亚特兰大锦标赛,sticker_tournament11
40651,印花 | PENTA Sports（全息）| 2015年卡托维兹锦标赛,sticker_tournament6
768716,印花 | crush（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
768662,印花 | ALEX（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
45470,裹手（★） | 森林色调,weapon_hand_wraps
40899,印花 | Team Dignitas（闪亮）| 2016年科隆锦标赛,sticker_tournament10
37967,R8 左轮手枪（纪念品） | 渐变琥珀,weapon_revolver
871804,印花 | 毒蛙 - 多普勒（闪亮）,crate_sticker_pack_riptide_surfshop_lootlist
768724,印花 | autimatic（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
760902,印花 | Snappi（金色）| 2018年伦敦锦标赛,sticker_tournament14
40779,印花 | Skadoodle（闪亮）| 2015年克卢日-纳波卡锦标赛,sticker_tournament8
35238,M4A1 消音型 | 机械工业,weapon_m4a1_silencer
42183,USP 消音版 | 枪响人亡,weapon_usp_silencer
40051,印花 | 2014年 ESL One 科隆锦标赛（红色）,sticker_tournament4
39957,印花 | Cloud9（全息）| 2014年科隆锦标赛,sticker_tournament4
38154,AK-47（StatTrak™） | 深海复仇,weapon_ak47
872002,AK-47（StatTrak™） | 抽象派 1337,weapon_ak47
34462,沙漠之鹰 | 飞行员,weapon_deagle
35160,M4A1 消音型 | 原子合金,weapon_m4a1_silencer
759234,AK-47 | 霓虹骑士,weapon_ak47
40941,印花 | Team Liquid（闪亮）| 2016年 MLG 哥伦布锦标赛,sticker_tournament9
38658,加利尔 AR（StatTrak™） | 经济,weapon_galilar
38166,AK-47（StatTrak™） | 卡特尔,weapon_ak47
38447,双持贝瑞塔（StatTrak™） | 黑榄仁木,weapon_elite
38810,M4A1 消音型（StatTrak™） | 毁灭者 2000,weapon_m4a1_silencer
836158,裹手（★） | 蟒蛇,weapon_hand_wraps
43954,血猎手套（★） | 游击队,weapon_bloodhound_gloves
42457,血猎手套（★） | 蛇咬,weapon_bloodhound_gloves
39954,印花 | Cloud9（闪亮）| 2017年克拉科夫锦标赛,sticker_tournament12
35636,MP9 | 威吓者,weapon_mp9
929113,法玛斯（纪念品） | 奈芙蒂斯之河,weapon_famas
836253,狂牙手套（★） | 黄色斑纹,weapon_brokenfang_gloves
760959,印花 | balblna（金色）| 2018年伦敦锦标赛,sticker_tournament14
45469,驾驶手套（★） | 墨绿色调,weapon_driver_gloves
759412,沙漠之鹰（StatTrak™） | 红色代号,weapon_deagle
45566,专业手套（★） | 狩鹿,weapon_specialist_gloves
42449,血猎手套（★） | 染铜,weapon_bloodhound_gloves
835950,驾驶手套（★） | 美洲豹女王,weapon_driver_gloves
45472,九头蛇手套（★） | 响尾蛇,weapon_hydra_gloves
835992,格洛克 18 型（StatTrak™） | 黑色魅影,weapon_glock
761045,印花 | waterfaLLZ（金色）| 2018年伦敦锦标赛,sticker_tournament14
836178,狂牙手套（★） | 黄色斑纹,weapon_brokenfang_gloves
876139,印花 | Tyloo （金色） | 2021年斯德哥尔摩锦标赛,sticker_tournament18
45512,九头蛇手套（★） | 红树林,weapon_hydra_gloves
38862,M4A4（StatTrak™） | 死寂空间,weapon_m4a1
41879,印花 | somebody（闪亮）| 2018年波士顿锦标赛,sticker_tournament13
42454,血猎手套（★） | 游击队,weapon_bloodhound_gloves
871340,AK-47 | 抽象派 1337,weapon_ak47
42600,驾驶手套（★） | 护卫,weapon_driver_gloves
836021,裹手（★） | 蟒蛇,weapon_hand_wraps
835966,狂牙手套（★） | 针尖,weapon_brokenfang_gloves
45449,裹手（★） | 森林色调,weapon_hand_wraps
45408,裹手（★） | 防水布胶带,weapon_hand_wraps
956524,AWP | 镀铬大炮,weapon_awp
836083,裹手（★） | 长颈鹿,weapon_hand_wraps
768677,印花 | JaCkz（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
760976,印花 | cajunb（金色）| 2018年伦敦锦标赛,sticker_tournament14
45409,九头蛇手套（★） | 红树林,weapon_hydra_gloves
41715,印花 | nitr0（闪亮）| 2017年亚特兰大锦标赛,sticker_tournament11
40170,印花 | Fnatic（全息）| 2017年亚特兰大锦标赛,sticker_tournament11
39765,USP 消音版（StatTrak™） | 不锈钢,weapon_usp_silencer
38884,M4A4（StatTrak™） | 地狱烈焰,weapon_m4a1
38087,UMP-45（纪念品） | 硝烟,weapon_ump45
35638,MP9 | 威吓者,weapon_mp9
35624,MP7 | 银装素裹,weapon_mp7
877233,UMP-45（纪念品） | 渐变之色,weapon_ump45
871628,格洛克 18 型 | 粉红 DDPAT,weapon_glock
39934,印花 | Bravado Gaming | 2014年 DreamHack 锦标赛,sticker_tournament5
768751,印花 | S0tF1k（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
40102,印花 | FaZe Clan（全息）| 2017年亚特兰大锦标赛,sticker_tournament11
33935,AK-47 | 霓虹革命,weapon_ak47
43915,CZ75（StatTrak™） | 深红之网,weapon_cz75a
42597,驾驶手套（★） | 护卫,weapon_driver_gloves
759367,AK-47（StatTrak™） | 霓虹骑士,weapon_ak47
760968,印花 | dephh（金色）| 2018年伦敦锦标赛,sticker_tournament14
45563,摩托手套（★） | 交运,weapon_moto_gloves
759243,沙漠之鹰 | 红色代号,weapon_deagle
42446,血猎手套（★） | 染铜,weapon_bloodhound_gloves
835887,狂牙手套（★） | 精神错乱,weapon_brokenfang_gloves
774977,M4A1 消音型 | 苔藓石英,weapon_m4a1_silencer
45580,摩托手套（★） | 交运,weapon_moto_gloves
871106,M4A4 | 合纵,weapon_m4a1
45650,专业手套（★） | 狩鹿,weapon_specialist_gloves
45558,九头蛇手套（★） | 翡翠色调,weapon_hydra_gloves
40098,印花 | FaZe Clan（闪亮）| 2018年波士顿锦标赛,sticker_tournament13
761558,格洛克 18 型（纪念品） | 核子花园,weapon_glock
768740,印花 | Freeman（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
45553,裹手（★） | 防水布胶带,weapon_hand_wraps
45410,九头蛇手套（★） | 响尾蛇,weapon_hydra_gloves
38819,M4A1 消音型（StatTrak™） | 金蛇缠绕,weapon_m4a1_silencer
37988,SG 553（纪念品） | 大马士革钢,weapon_sg556
836041,狂牙手套（★） | 针尖,weapon_brokenfang_gloves
836214,摩托手套（★） | 第三特种兵连,weapon_moto_gloves
768667,印花 | COLDYY1（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
45658,驾驶手套（★） | 超越,weapon_driver_gloves
836062,裹手（★） | 沙漠头巾,weapon_hand_wraps
40617,印花 | Ninjas in Pyjamas（闪亮）| 2015年卡托维兹锦标赛,sticker_tournament6
835993,驾驶手套（★） | 美洲豹女王,weapon_driver_gloves
33971,AK-47 | 皇后,weapon_ak47
40739,印花 | SPUNJ | 2015年科隆锦标赛,sticker_tournament7
836114,裹手（★） | 沙漠头巾,weapon_hand_wraps
38565,FN57（StatTrak™） | 暴怒野兽,weapon_fiveseven
871176,AUG | 夜空沙暴,weapon_aug
34397,沙漠之鹰 | 钴蓝禁锢,weapon_deagle
760903,印花 | USTILO（金色）| 2018年伦敦锦标赛,sticker_tournament14
34907,加利尔 AR | 喧闹骷髅,weapon_galilar
871499,XM1014 | 雅藤如嫣,weapon_xm1014
871714,AUG | 夜空沙暴,weapon_aug
835852,加利尔 AR | 凤凰冥灯,weapon_galilar
768620,印花 | Summer（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
45577,驾驶手套（★） | 墨绿色调,weapon_driver_gloves
40841,印花 | Sprout Esports（闪亮）| 2018年波士顿锦标赛,sticker_tournament13
33903,AK-47 | 至高皮革,weapon_ak47
836101,摩托手套（★） | 第三特种兵连,weapon_moto_gloves
45561,九头蛇手套（★） | 响尾蛇,weapon_hydra_gloves
33899,AK-47 | 至高皮革,weapon_ak47
911349,印花 | s1mple（金色）| 2022年里约热内卢锦标赛,sticker_tournament20
41342,印花 | dupreeh（闪亮）| 2017年亚特兰大锦标赛,sticker_tournament11
34398,沙漠之鹰 | 钴蓝禁锢,weapon_deagle
45559,九头蛇手套（★） | 翡翠色调,weapon_hydra_gloves
45428,驾驶手套（★） | 墨绿色调,weapon_driver_gloves
768695,印花 | f0rest（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
40689,印花 | RUSH（闪亮）| 2016年科隆锦标赛,sticker_tournament10
39429,R8 左轮手枪（StatTrak™） | 渐变之色,weapon_revolver
768701,印花 | malta（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
41872,印花 | shroud（闪亮）| 2017年克拉科夫锦标赛,sticker_tournament12
835913,加利尔 AR | 凤凰冥灯,weapon_galilar
42200,USP 消音版 | 猎户,weapon_usp_silencer
871599,AUG | 夜空沙暴,weapon_aug
921576,AK-47 | 一发入魂,weapon_ak47
871622,XM1014 | 雅藤如嫣,weapon_xm1014
871617,格洛克 18 型 | 粉红 DDPAT,weapon_glock
871349,XM1014 | 雅藤如嫣,weapon_xm1014
836340,狂牙手套（★） | 精神错乱,weapon_brokenfang_gloves
773698,AWP | 野火,weapon_awp
769576,AUG（StatTrak™） | 动量,weapon_aug
759499,AK-47（StatTrak™） | 霓虹骑士,weapon_ak47
40632,印花 | North（闪亮）| 2017年亚特兰大锦标赛,sticker_tournament11
37818,MP9（纪念品） | 落日,weapon_mp9
33861,AK-47 | 深海复仇,weapon_ak47
768165,卡托维兹 2019 观众通行证（已过期）,csgo_type_ticket
43914,AWP（StatTrak™） | 无畏战神,weapon_awp
45560,九头蛇手套（★） | 红树林,weapon_hydra_gloves
877231,SSG 08（纪念品） | 致命一击,weapon_ssg08
36532,SSG 08 | 水中之血,weapon_ssg08
35026,格洛克 18 型 | 地下水,weapon_glock
45507,九头蛇手套（★） | 红树林,weapon_hydra_gloves
45557,九头蛇手套（★） | 翡翠色调,weapon_hydra_gloves
38320,AWP（StatTrak™） | 红线,weapon_awp
956614,M4A1 消音型（StatTrak™） | 黑莲花,weapon_m4a1_silencer
877212,UMP-45（纪念品） | 渐变之色,weapon_ump45
33905,AK-47 | 前线迷雾,weapon_ak47
34126,AWP | 红线,weapon_awp
35187,M4A1 消音型 | 女火神之炽焰,weapon_m4a1_silencer
927378,法玛斯 | 奈芙蒂斯之河,weapon_famas
38696,加利尔 AR（StatTrak™） | ~甜甜的~,weapon_galilar
871373,AUG | 夜空沙暴,weapon_aug
761585,M4A1 消音型（纪念品） | 控制台,weapon_m4a1_silencer
878905,印花 | NiKo（金色）| 2021年斯德哥尔摩锦标赛,sticker_tournament18
40140,印花 | Flipsid3 Tactics（闪亮）| 2018年波士顿锦标赛,sticker_tournament13
38460,双持贝瑞塔（StatTrak™） | 毒蛇袭击,weapon_elite
38904,M4A4（StatTrak™） | 龙王,weapon_m4a1
40461,印花 | Luminosity Gaming（闪亮）| 2016年 MLG 哥伦布锦标赛,sticker_tournament9
763311,AK-47 | 二西莫夫,weapon_ak47
34963,加利尔 AR | ~甜甜的~,weapon_galilar
956540,AK-47 | 传承,weapon_ak47
41400,印花 | flamie（闪亮）| 2017年亚特兰大锦标赛,sticker_tournament11
34452,沙漠之鹰 | 噩梦之夜,weapon_deagle
835860,MAC-10 | 金砖,weapon_mac10
887070,AK-47 | 夜愿,weapon_ak47
39166,新星（StatTrak™） | 石墨黑,weapon_nova
38202,AK-47（StatTrak™） | 霓虹革命,weapon_ak47
35300,M4A4 | 地狱烈焰,weapon_m4a1
38458,双持贝瑞塔（StatTrak™） | 毒蛇袭击,weapon_elite
871398,格洛克 18 型 | 粉红 DDPAT,weapon_glock
38307,AWP（StatTrak™） | 暴怒野兽,weapon_awp
39465,SCAR-20（StatTrak™） | 次时代,weapon_scar20
900640,USP 消音版（StatTrak™） | 印花集,weapon_usp_silencer
768610,印花 | smooya（金色）| 2019年卡托维兹锦标赛,sticker_tournament15
38294,AWP（StatTrak™） | 精英之作,weapon_awp
871196,格洛克 18 型 | 伽玛多普勒,weapon_glock
38120,XM1014（纪念品） | 蓝色云杉,weapon_xm1014
38086,UMP-45（纪念品） | 硝烟,weapon_ump45
38081,UMP-45（纪念品） | 辐射警告,weapon_ump45
37809,MP9（纪念品） | 橘皮涂装,weapon_mp9
34902,加利尔 AR | 地狱看门犬,weapon_galilar
38902,M4A4（StatTrak™） | 星级,weapon_m4a1
40794,印花 | SmithZz（闪亮）| 2015年卢日-纳波卡锦标赛,sticker_tournament8
38882,M4A4（StatTrak™） | 地狱烈焰,weapon_m4a1
763423,AWP（StatTrak™） | 黑色魅影,weapon_awp
42287,XM1014 | 狂野丛林,weapon_xm1014
40083,印花 | EliGE | 2015年卢日-纳波卡锦标赛,sticker_tournament8
38880,M4A4（StatTrak™） | 地狱烈焰,weapon_m4a1
