AWP,崭新出厂,纪念品,45462,AWP（纪念品） | 巨龙传说,6,3499985.5,885085.6,0.25,2024-06-16
AWP,久经沙场,普通,769178,AWP | 树蝰,2682,17.6,25.84,1.47,2024-06-20
AWP,略有磨损,普通,45248,AWP | 死神,2054,17.5,23.44,1.34,2024-06-20
AWP,久经沙场,StatTrak™,38317,AWP（StatTrak™） | 火卫一,227,17.4,25.04,1.44,2024-06-20
AWP,破损不堪,普通,34115,AWP | 火卫一,27,16.9,23.08,1.37,2024-06-20
AWP,久经沙场,普通,835471,AWP | 亡灵之主,1146,16.9,22.93,1.36,2024-06-20
AWP,破损不堪,普通,835620,AWP | 亡灵之主,280,15.11,19.67,1.3,2024-06-20
AWP,战痕累累,普通,835663,AWP | 亡灵之主,540,14.3,18.8,1.31,2024-06-20
AWP,崭新出厂,普通,34143,AWP | 蠕虫之神,3409,13.8,18.72,1.36,2024-06-20
AWP,略有磨损,普通,759209,AWP | 猫猫狗狗,3778,13.7,18.8,1.37,2024-06-20
AWP,略有磨损,普通,927312,AWP | 尼罗河沃土,1097,13.59,18.8,1.38,2024-06-20
AWP,久经沙场,普通,921872,AWP | 金粉肆蛇,4057,12.8,16.98,1.33,2024-06-20
AWP,破损不堪,普通,769190,AWP | 树蝰,660,12.4,16.98,1.37,2024-06-20
AWP,破损不堪,普通,927384,AWP | 尼罗河沃土,66,12.39,16.26,1.31,2024-06-20
AWP,破损不堪,普通,922125,AWP | 金粉肆蛇,179,11.87,17.71,1.49,2024-06-20
AWP,破损不堪,普通,45249,AWP | 死神,118,11.8,16.91,1.43,2024-06-20
AWP,战痕累累,普通,769141,AWP | 树蝰,1277,11.33,16.4,1.45,2024-06-20
AWP,崭新出厂,普通,779307,AWP | 毛细血管,536,10.9,15.97,1.47,2024-06-20
AWP,崭新出厂,普通,34112,AWP | 火卫一,1790,10.9,14.51,1.33,2024-06-20
AWP,战痕累累,普通,927379,AWP | 尼罗河沃土,643,10.43,14.66,1.41,2024-06-20
AWP,略有磨损,StatTrak™,779255,AWP（StatTrak™） | 毛细血管,719,10.35,13.93,1.35,2024-06-20
AWP,久经沙场,普通,45382,AWP | 死神,4141,9.29,11.97,1.29,2024-06-20
AWP,破损不堪,StatTrak™,779299,AWP（StatTrak™） | 毛细血管,43,9.1,13.06,1.44,2024-06-20
AWP,略有磨损,普通,34145,AWP | 蠕虫之神,3558,8.99,12.19,1.36,2024-06-20
AWP,战痕累累,普通,45381,AWP | 死神,279,8.93,12.05,1.35,2024-06-20
AWP,崭新出厂,普通,762113,AWP | 冥界之河,1609,8.07,11.47,1.42,2024-06-20
AWP,久经沙场,普通,927316,AWP | 尼罗河沃土,1795,7.99,11.18,1.4,2024-06-20
AWP,战痕累累,普通,921874,AWP | 金粉肆蛇,791,7.69,11.47,1.49,2024-06-20
AWP,破损不堪,普通,34146,AWP | 蠕虫之神,204,7.41,10.6,1.43,2024-06-20
AWP,战痕累累,普通,759238,AWP | 猫猫狗狗,490,6.99,10.16,1.45,2024-06-20
AWP,久经沙场,普通,759197,AWP | 猫猫狗狗,3462,6.99,8.93,1.28,2024-06-20
AWP,久经沙场,普通,34144,AWP | 蠕虫之神,2771,6.89,9.22,1.34,2024-06-20
AWP,破损不堪,普通,759411,AWP | 猫猫狗狗,158,6.41,8.93,1.39,2024-06-20
AWP,略有磨损,普通,34114,AWP | 火卫一,1931,6.08,8.56,1.41,2024-06-20
AWP,崭新出厂,普通,34129,AWP | 狩猎网格,354,5.72,7.98,1.4,2024-06-20
AWP,战痕累累,StatTrak™,779280,AWP（StatTrak™） | 毛细血管,162,5.39,8.06,1.5,2024-06-20
AWP,久经沙场,StatTrak™,779213,AWP（StatTrak™） | 毛细血管,956,5.19,7.04,1.36,2024-06-20
AWP,久经沙场,普通,34113,AWP | 火卫一,1157,4.94,7.26,1.47,2024-06-20
AWP,略有磨损,普通,762197,AWP | 冥界之河,2424,3.74,5.3,1.42,2024-06-20
AWP,破损不堪,普通,762248,AWP | 冥界之河,88,2.99,4.43,1.48,2024-06-20
AWP,略有磨损,普通,34123,AWP | 响尾蛇,4052,2.59,3.7,1.43,2024-06-20
AWP,略有磨损,普通,779201,AWP | 毛细血管,3298,2.09,2.98,1.43,2024-06-20
AWP,破损不堪,普通,34124,AWP | 响尾蛇,153,1.7,2.18,1.28,2024-06-20
AWP,破损不堪,普通,779219,AWP | 毛细血管,99,1.56,2.18,1.4,2024-06-20
AWP,久经沙场,普通,762096,AWP | 冥界之河,2841,1.35,1.89,1.4,2024-06-20
AWP,战痕累累,普通,34121,AWP | 响尾蛇,251,1.32,1.96,1.48,2024-06-20
AWP,战痕累累,普通,762165,AWP | 冥界之河,2155,1.14,1.67,1.46,2024-06-20
AWP,久经沙场,普通,34122,AWP | 响尾蛇,3660,1.05,1.52,1.45,2024-06-20
AWP,久经沙场,普通,779211,AWP | 毛细血管,5471,0.9,1.16,1.29,2024-06-20
AWP,战痕累累,普通,779279,AWP | 毛细血管,723,0.87,1.23,1.41,2024-06-20
AWP,略有磨损,普通,34131,AWP | 狩猎网格,1791,0.35,0.58,1.66,2024-06-20
AWP,久经沙场,普通,34130,AWP | 狩猎网格,2990,0.22,0.44,2.0,2024-06-20
AWP,破损不堪,普通,34132,AWP | 狩猎网格,260,0.2,0.44,2.2,2024-06-20
AWP,战痕累累,普通,34128,AWP | 狩猎网格,5511,0.2,0.44,2.2,2024-06-20
AWP,崭新出厂,纪念品,45462,AWP（纪念品） | 巨龙传说,6,3499985.5,885402.8,0.25,2024-06-20
AWP,略有磨损,纪念品,756142,AWP（纪念品） | 巨龙传说,7,1599999.5,682195.6,0.43,2024-06-20
AWP,久经沙场,纪念品,44946,AWP（纪念品） | 巨龙传说,20,358887,457216.2,1.27,2024-06-20
AWP,战痕累累,纪念品,757522,AWP（纪念品） | 巨龙传说,3,179999.5,181406.99,1.01,2024-06-20
AWP,崭新出厂,普通,776764,AWP | 永恒之枪,310,82845.5,84502.92,1.02,2024-06-20
AWP,崭新出厂,普通,44060,AWP | 巨龙传说,374,80499.5,82110.01,1.02,2024-06-20
AWP,略有磨损,普通,776481,AWP | 永恒之枪,104,70499.5,71910.02,1.02,2024-06-20
AWP,略有磨损,普通,34076,AWP | 巨龙传说,131,63498.5,64486.43,1.02,2024-06-20
AWP,久经沙场,普通,776029,AWP | 永恒之枪,107,56999.5,57630.0,1.01,2024-06-20
AWP,破损不堪,普通,776807,AWP | 永恒之枪,6,46998.5,47938.97,1.02,2024-06-20
AWP,战痕累累,普通,775901,AWP | 永恒之枪,8,43498.5,42227.98,0.97,2024-06-20
AWP,久经沙场,普通,34075,AWP | 巨龙传说,105,42998.5,43859.01,1.02,2024-06-20
AWP,崭新出厂,普通,44242,AWP | 美杜莎,30,39989,36210.0,0.91,2024-06-20
AWP,破损不堪,普通,34077,AWP | 巨龙传说,2,36887.5,34884.0,0.95,2024-06-20
AWP,战痕累累,普通,34074,AWP | 巨龙传说,8,31398.5,31446.6,1.0,2024-06-20
AWP,崭新出厂,普通,776828,AWP | 王子,150,24898.5,24884.97,1.0,2024-06-20
AWP,崭新出厂,纪念品,877113,AWP（纪念品） | 九头金蛇,115,20886.5,23223.68,1.11,2024-06-20
AWP,略有磨损,普通,776737,AWP | 王子,106,18799.5,18563.99,0.99,2024-06-20
AWP,略有磨损,普通,34105,AWP | 美杜莎,67,17994.5,17747.97,0.99,2024-06-20
AWP,崭新出厂,普通,871801,AWP | 九头金蛇,428,17174.5,16932.02,0.99,2024-06-20
AWP,久经沙场,普通,776454,AWP | 王子,66,15999.5,16320.01,1.02,2024-06-20
AWP,破损不堪,普通,775968,AWP | 王子,6,14599.5,14769.61,1.01,2024-06-20
AWP,久经沙场,普通,34104,AWP | 美杜莎,59,14048.5,13372.19,0.95,2024-06-20
AWP,略有磨损,普通,871748,AWP | 九头金蛇,167,13937.5,14076.02,1.01,2024-06-20
AWP,略有磨损,纪念品,877101,AWP（纪念品） | 九头金蛇,128,13799.5,14076.02,1.02,2024-06-20
AWP,战痕累累,普通,776888,AWP | 王子,5,13499.5,12127.77,0.9,2024-06-20
AWP,破损不堪,普通,34106,AWP | 美杜莎,21,12087.5,10934.43,0.9,2024-06-20
AWP,战痕累累,普通,34103,AWP | 美杜莎,11,11887.5,11750.38,0.99,2024-06-20
AWP,久经沙场,普通,871535,AWP | 九头金蛇,134,11398.5,11627.01,1.02,2024-06-20
AWP,久经沙场,纪念品,876961,AWP（纪念品） | 九头金蛇,184,10599.5,10812.0,1.02,2024-06-20
AWP,破损不堪,普通,871816,AWP | 九头金蛇,6,10298,9690.01,0.94,2024-06-20
AWP,战痕累累,普通,871822,AWP | 九头金蛇,48,9597.5,9690.01,1.01,2024-06-20
AWP,破损不堪,纪念品,877418,AWP（纪念品） | 九头金蛇,15,9146,8976.02,0.98,2024-06-20
AWP,崭新出厂,纪念品,757223,AWP（纪念品） | 粉红 DDPAT,3,8499.5,3569.99,0.42,2024-06-20
AWP,战痕累累,纪念品,876918,AWP（纪念品） | 九头金蛇,61,8299.5,8272.2,1.0,2024-06-20
AWP,崭新出厂,普通,835422,AWP | 渐变之色,779,6924,6874.79,0.99,2024-06-20
AWP,略有磨损,普通,835987,AWP | 渐变之色,35,6849,6528.03,0.95,2024-06-20
AWP,崭新出厂,StatTrak™,38310,AWP（StatTrak™） | 雷击,145,5787.5,8629.05,1.49,2024-06-20
AWP,崭新出厂,StatTrak™,38313,AWP（StatTrak™） | 鬼退治,70,5497.5,9992.13,1.82,2024-06-20
AWP,略有磨损,StatTrak™,38311,AWP（StatTrak™） | 雷击,5,5049.5,5336.8,1.06,2024-06-20
AWP,破损不堪,StatTrak™,44061,AWP（StatTrak™） | 鬼退治,1,4887.5,5038.09,1.03,2024-06-20
AWP,崭新出厂,StatTrak™,776694,AWP（StatTrak™） | 冲出重围,38,4849.5,10217.69,2.11,2024-06-20
AWP,略有磨损,StatTrak™,38315,AWP（StatTrak™） | 鬼退治,31,4189,7795.17,1.86,2024-06-20
AWP,崭新出厂,StatTrak™,38283,AWP（StatTrak™） | *嘣*,14,3999.5,5993.45,1.5,2024-06-20
AWP,略有磨损,普通,34100,AWP | 雷击,13,3999.5,6379.04,1.59,2024-06-20
AWP,久经沙场,纪念品,37545,AWP（纪念品） | 响尾蛇,5,3997,12836.6,3.21,2024-06-20
AWP,略有磨损,纪念品,37546,AWP（纪念品） | 响尾蛇,5,3764.35,3667.09,0.97,2024-06-20
AWP,崭新出厂,普通,34099,AWP | 雷击,915,3579.5,5007.61,1.4,2024-06-20
AWP,崭新出厂,普通,34108,AWP | 鬼退治,342,2963,3892.07,1.31,2024-06-20
AWP,略有磨损,纪念品,37549,AWP（纪念品） | 狩猎网格,6,2879.5,1850.06,0.64,2024-06-20
AWP,久经沙场,StatTrak™,38314,AWP（StatTrak™） | 鬼退治,25,2413.5,4677.18,1.94,2024-06-20
AWP,崭新出厂,StatTrak™,38303,AWP（StatTrak™） | 石墨黑,134,2356.5,3482.54,1.48,2024-06-20
AWP,略有磨损,普通,34110,AWP | 鬼退治,262,2199.5,2910.73,1.32,2024-06-20
AWP,略有磨损,StatTrak™,38304,AWP（StatTrak™） | 石墨黑,13,2164.5,3522.67,1.63,2024-06-20
AWP,崭新出厂,普通,775913,AWP | 冲出重围,140,2134.5,3429.77,1.61,2024-06-20
AWP,崭新出厂,StatTrak™,956728,AWP（StatTrak™） | 镀铬大炮,26,2049.5,2721.45,1.33,2024-06-20
AWP,崭新出厂,普通,34068,AWP | *嘣*,45,1947.5,2902.96,1.49,2024-06-20
AWP,略有磨损,StatTrak™,775920,AWP（StatTrak™） | 冲出重围,52,1899.5,3047.75,1.6,2024-06-20
AWP,破损不堪,StatTrak™,38322,AWP（StatTrak™） | 红线,2,1739.87,1093.47,0.63,2024-06-20
AWP,崭新出厂,StatTrak™,773777,AWP（StatTrak™） | 野火,96,1697.5,2320.99,1.37,2024-06-20
AWP,久经沙场,普通,34109,AWP | 鬼退治,211,1616.99,2386.96,1.48,2024-06-20
AWP,崭新出厂,普通,835943,AWP | 锦虎,432,1569.5,2355.75,1.5,2024-06-20
AWP,崭新出厂,普通,34134,AWP | 蝮蛇迷彩,12,1549.5,2642.93,1.71,2024-06-20
AWP,久经沙场,StatTrak™,38281,AWP（StatTrak™） | 二西莫夫,650,1539.5,2232.38,1.45,2024-06-20
AWP,崭新出厂,StatTrak™,38306,AWP（StatTrak™） | 暴怒野兽,69,1537.5,2032.07,1.32,2024-06-20
AWP,略有磨损,普通,835936,AWP | 锦虎,121,1354.5,2459.39,1.82,2024-06-20
AWP,略有磨损,StatTrak™,38285,AWP（StatTrak™） | *嘣*,152,1236.47,1792.87,1.45,2024-06-20
AWP,战痕累累,普通,34107,AWP | 鬼退治,4,1199.5,1624.57,1.35,2024-06-20
AWP,破损不堪,普通,34111,AWP | 鬼退治,13,1138.5,1676.31,1.47,2024-06-20
AWP,破损不堪,StatTrak™,38282,AWP（StatTrak™） | 二西莫夫,96,1049.5,1549.82,1.48,2024-06-20
AWP,久经沙场,StatTrak™,775491,AWP（StatTrak™） | 冲出重围,50,1049,1456.85,1.39,2024-06-20
AWP,战痕累累,纪念品,37547,AWP（纪念品） | 狩猎网格,3,998.5,2958.19,2.96,2024-06-20
AWP,久经沙场,StatTrak™,38284,AWP（StatTrak™） | *嘣*,19,968.5,1393.42,1.44,2024-06-20
AWP,略有磨损,StatTrak™,773713,AWP（StatTrak™） | 野火,119,915.48,1328.9,1.45,2024-06-20
AWP,崭新出厂,普通,34092,AWP | 石墨黑,1149,909.5,1229.11,1.35,2024-06-20
AWP,略有磨损,StatTrak™,956644,AWP（StatTrak™） | 镀铬大炮,48,898.5,1227.81,1.37,2024-06-20
AWP,久经沙场,普通,835814,AWP | 锦虎,64,846.38,1348.5,1.59,2024-06-20
AWP,略有磨损,普通,34093,AWP | 石墨黑,82,834.8,1175.7,1.41,2024-06-20
AWP,崭新出厂,普通,956638,AWP | 镀铬大炮,196,834,1066.91,1.28,2024-06-20
AWP,久经沙场,普通,34066,AWP | 二西莫夫,4358,816.5,1108.93,1.36,2024-06-20
AWP,略有磨损,普通,775601,AWP | 冲出重围,475,807.5,1130.34,1.4,2024-06-20
AWP,破损不堪,StatTrak™,38292,AWP（StatTrak™） | 电子蜂巢,1,799.5,1277.3,1.6,2024-06-20
AWP,破损不堪,普通,836049,AWP | 锦虎,7,793,1283.76,1.62,2024-06-20
AWP,崭新出厂,普通,773715,AWP | 野火,547,778.5,1111.47,1.43,2024-06-20
AWP,略有磨损,StatTrak™,38321,AWP（StatTrak™） | 红线,316,778.5,1132.15,1.45,2024-06-20
AWP,战痕累累,普通,836057,AWP | 锦虎,3,759.49,1102.98,1.45,2024-06-20
AWP,久经沙场,纪念品,37548,AWP（纪念品） | 狩猎网格,15,751.5,959.79,1.28,2024-06-20
AWP,崭新出厂,普通,34117,AWP | 粉红 DDPAT,34,697.5,1328.03,1.9,2024-06-20
AWP,战痕累累,StatTrak™,38280,AWP（StatTrak™） | 二西莫夫,307,694.38,955.8,1.38,2024-06-20
AWP,略有磨损,普通,34136,AWP | 蝮蛇迷彩,21,670.5,974.38,1.45,2024-06-20
AWP,战痕累累,普通,34133,AWP | 蝮蛇迷彩,8,667.5,864.86,1.3,2024-06-20
AWP,久经沙场,普通,34135,AWP | 蝮蛇迷彩,9,665.9,788.52,1.18,2024-06-20
AWP,破损不堪,StatTrak™,773819,AWP（StatTrak™） | 野火,4,665.4,689.53,1.04,2024-06-20
AWP,破损不堪,StatTrak™,775899,AWP（StatTrak™） | 冲出重围,21,649.5,870.82,1.34,2024-06-20
AWP,略有磨损,StatTrak™,38308,AWP（StatTrak™） | 暴怒野兽,83,642.28,984.47,1.53,2024-06-20
AWP,崭新出厂,StatTrak™,38286,AWP（StatTrak™） | 珊瑚树,36,606,943.32,1.56,2024-06-20
AWP,破损不堪,普通,34137,AWP | 蝮蛇迷彩,6,589.5,935.55,1.59,2024-06-20
AWP,略有磨损,普通,34070,AWP | *嘣*,1003,589.5,808.4,1.37,2024-06-20
AWP,破损不堪,普通,34067,AWP | 二西莫夫,946,584,769.28,1.32,2024-06-20
AWP,崭新出厂,StatTrak™,38289,AWP（StatTrak™） | 电子蜂巢,134,571.3,870.89,1.52,2024-06-20
AWP,久经沙场,StatTrak™,773774,AWP（StatTrak™） | 野火,121,558.5,719.5,1.29,2024-06-20
AWP,崭新出厂,普通,34095,AWP | 暴怒野兽,304,544,814.35,1.5,2024-06-20
AWP,久经沙场,普通,34069,AWP | *嘣*,178,514.5,730.24,1.42,2024-06-20
AWP,略有磨损,普通,773720,AWP | 野火,1280,514,703.53,1.37,2024-06-20
AWP,久经沙场,普通,775550,AWP | 冲出重围,650,505.99,689.53,1.36,2024-06-20
AWP,战痕累累,StatTrak™,776670,AWP（StatTrak™） | 冲出重围,25,498.5,659.04,1.32,2024-06-20
AWP,崭新出厂,StatTrak™,763420,AWP（StatTrak™） | 黑色魅影,356,488.99,678.2,1.39,2024-06-20
AWP,略有磨损,StatTrak™,38312,AWP（StatTrak™） | 无畏战神,332,487.5,695.48,1.43,2024-06-20
AWP,战痕累累,普通,34065,AWP | 二西莫夫,1604,470.5,627.33,1.33,2024-06-20
AWP,久经沙场,StatTrak™,956589,AWP（StatTrak™） | 镀铬大炮,84,459,607.88,1.32,2024-06-20
AWP,略有磨损,普通,956524,AWP | 镀铬大炮,358,435.5,575.87,1.32,2024-06-20
AWP,久经沙场,普通,773698,AWP | 野火,727,424.5,552.0,1.3,2024-06-20
AWP,久经沙场,StatTrak™,38320,AWP（StatTrak™） | 红线,299,412.5,536.98,1.3,2024-06-20
AWP,略有磨损,普通,34126,AWP | 红线,1949,412.5,567.31,1.38,2024-06-20
AWP,久经沙场,StatTrak™,43914,AWP（StatTrak™） | 无畏战神,34,411.15,523.62,1.27,2024-06-20
AWP,略有磨损,StatTrak™,38291,AWP（StatTrak™） | 电子蜂巢,82,409.5,561.21,1.37,2024-06-20
AWP,略有磨损,StatTrak™,763423,AWP（StatTrak™） | 黑色魅影,203,394.39,515.28,1.31,2024-06-20
AWP,破损不堪,普通,774796,AWP | 冲出重围,104,393.5,540.24,1.37,2024-06-20
AWP,崭新出厂,StatTrak™,38294,AWP（StatTrak™） | 精英之作,95,391.7,531.75,1.36,2024-06-20
AWP,久经沙场,StatTrak™,38307,AWP（StatTrak™） | 暴怒野兽,85,387,508.02,1.31,2024-06-20
AWP,崭新出厂,普通,34078,AWP | 电子蜂巢,594,384,528.34,1.38,2024-06-20
AWP,战痕累累,StatTrak™,773805,AWP（StatTrak™） | 野火,28,378.09,495.54,1.31,2024-06-20
AWP,破损不堪,StatTrak™,956670,AWP（StatTrak™） | 镀铬大炮,23,359.5,435.44,1.21,2024-06-20
AWP,破损不堪,普通,773734,AWP | 野火,10,358.5,441.18,1.23,2024-06-20
AWP,略有磨损,普通,34097,AWP | 暴怒野兽,393,357.3,482.47,1.35,2024-06-20
AWP,战痕累累,StatTrak™,956672,AWP（StatTrak™） | 镀铬大炮,33,354.5,421.65,1.19,2024-06-20
AWP,破损不堪,普通,34127,AWP | 红线,11,338.5,389.87,1.15,2024-06-20
AWP,破损不堪,StatTrak™,763514,AWP（StatTrak™） | 黑色魅影,7,309.5,399.16,1.29,2024-06-20
AWP,崭新出厂,StatTrak™,900621,AWP（StatTrak™） | 迷人眼,170,298.99,397.63,1.33,2024-06-20
AWP,略有磨损,纪念品,37543,AWP（纪念品） | 粉红 DDPAT,117,295.9,420.93,1.42,2024-06-20
AWP,久经沙场,StatTrak™,763429,AWP（StatTrak™） | 黑色魅影,212,291.5,393.13,1.35,2024-06-20
AWP,战痕累累,StatTrak™,763488,AWP（StatTrak™） | 黑色魅影,17,287.38,348.36,1.21,2024-06-20
AWP,破损不堪,StatTrak™,38309,AWP（StatTrak™） | 暴怒野兽,25,287.1,340.66,1.19,2024-06-20
AWP,战痕累累,普通,775447,AWP | 冲出重围,85,286.13,370.13,1.29,2024-06-20
AWP,战痕累累,StatTrak™,38305,AWP（StatTrak™） | 暴怒野兽,32,279.5,367.59,1.32,2024-06-20
AWP,久经沙场,普通,34125,AWP | 红线,1402,279.5,374.26,1.34,2024-06-20
AWP,久经沙场,StatTrak™,38290,AWP（StatTrak™） | 电子蜂巢,70,278,401.7,1.44,2024-06-20
AWP,久经沙场,普通,956557,AWP | 镀铬大炮,629,277.5,348.65,1.26,2024-06-20
AWP,略有磨损,普通,34119,AWP | 粉红 DDPAT,186,259.26,358.88,1.38,2024-06-20
AWP,崭新出厂,普通,34139,AWP | 狮子之日,1391,257.5,348.57,1.35,2024-06-20
AWP,略有磨损,普通,34080,AWP | 电子蜂巢,570,249,333.4,1.34,2024-06-20
AWP,破损不堪,普通,34081,AWP | 电子蜂巢,2,244.5,319.33,1.31,2024-06-20
AWP,崭新出厂,纪念品,761706,AWP（纪念品） | 冥界之河,58,236.1,311.27,1.32,2024-06-20
AWP,崭新出厂,普通,34071,AWP | 珊瑚树,163,234.52,309.75,1.32,2024-06-20
AWP,略有磨损,StatTrak™,38296,AWP（StatTrak™） | 精英之作,136,234.5,339.79,1.45,2024-06-20
AWP,崭新出厂,StatTrak™,769475,AWP（StatTrak™） | 树蝰,209,224.89,298.86,1.33,2024-06-20
AWP,略有磨损,普通,34102,AWP | 无畏战神,2913,214.99,288.34,1.34,2024-06-20
AWP,略有磨损,StatTrak™,38288,AWP（StatTrak™） | 珊瑚树,176,209,289.79,1.39,2024-06-20
AWP,久经沙场,普通,34101,AWP | 无畏战神,252,205.5,268.45,1.31,2024-06-20
AWP,崭新出厂,普通,763243,AWP | 黑色魅影,2641,203.5,268.81,1.32,2024-06-20
AWP,战痕累累,普通,773691,AWP | 野火,129,193.9,253.28,1.31,2024-06-20
AWP,崭新出厂,普通,34083,AWP | 精英之作,310,192,267.07,1.39,2024-06-20
AWP,崭新出厂,StatTrak™,38299,AWP（StatTrak™） | 浮生如梦,209,184.45,259.81,1.41,2024-06-20
AWP,久经沙场,普通,34079,AWP | 电子蜂巢,294,184,248.86,1.35,2024-06-20
AWP,崭新出厂,纪念品,929094,AWP（纪念品） | 尼罗河沃土,62,178.4,269.83,1.51,2024-06-20
AWP,久经沙场,普通,34096,AWP | 暴怒野兽,629,177.8,236.16,1.33,2024-06-20
AWP,破损不堪,普通,956519,AWP | 镀铬大炮,302,175.5,231.73,1.32,2024-06-20
AWP,崭新出厂,StatTrak™,922116,AWP（StatTrak™） | 金粉肆蛇,214,174.5,221.79,1.27,2024-06-20
AWP,久经沙场,StatTrak™,38287,AWP（StatTrak™） | 珊瑚树,59,170,233.04,1.37,2024-06-20
AWP,破损不堪,StatTrak™,38297,AWP（StatTrak™） | 精英之作,18,164.43,157.41,0.96,2024-06-20
AWP,破损不堪,普通,871785,AWP | 复古流行,28,27.2,36.29,1.33,2024-06-20
AWP,战痕累累,StatTrak™,921878,AWP（StatTrak™） | 金粉肆蛇,145,26.95,35.42,1.31,2024-06-20
AWP,战痕累累,StatTrak™,759500,AWP（StatTrak™） | 猫猫狗狗,66,26.9,35.56,1.32,2024-06-20
AWP,战痕累累,纪念品,761500,AWP（纪念品） | 冥界之河,152,26.66,33.38,1.25,2024-06-20
AWP,战痕累累,StatTrak™,835870,AWP（StatTrak™） | 亡灵之主,172,25.59,35.85,1.4,2024-06-20
AWP,略有磨损,普通,835541,AWP | 亡灵之主,1306,25.38,34.33,1.35,2024-06-20
AWP,崭新出厂,普通,927370,AWP | 尼罗河沃土,993,24.8,34.69,1.4,2024-06-20
AWP,久经沙场,纪念品,761441,AWP（纪念品） | 冥界之河,371,24.78,35.92,1.45,2024-06-20
AWP,破损不堪,StatTrak™,835751,AWP（StatTrak™） | 亡灵之主,125,24.33,34.33,1.41,2024-06-20
AWP,略有磨损,StatTrak™,38325,AWP（StatTrak™） | 蠕虫之神,626,23.14,34.47,1.49,2024-06-20
AWP,久经沙场,StatTrak™,45305,AWP（StatTrak™） | 死神,639,22.95,30.99,1.35,2024-06-20
AWP,崭新出厂,普通,759200,AWP | 猫猫狗狗,4163,21.8,29.76,1.37,2024-06-20
AWP,久经沙场,StatTrak™,759282,AWP（StatTrak™） | 猫猫狗狗,390,20.73,29.39,1.42,2024-06-20
AWP,略有磨损,StatTrak™,38318,AWP（StatTrak™） | 火卫一,422,20.53,29.68,1.45,2024-06-20
AWP,久经沙场,StatTrak™,38324,AWP（StatTrak™） | 蠕虫之神,405,20.3,27.29,1.34,2024-06-20
AWP,久经沙场,普通,769178,AWP | 树蝰,2682,17.6,22.5,1.28,2024-06-20
AWP,略有磨损,普通,45248,AWP | 死神,2054,17.5,23.44,1.34,2024-06-20
AWP,久经沙场,StatTrak™,38317,AWP（StatTrak™） | 火卫一,227,17.4,25.04,1.44,2024-06-20
AWP,破损不堪,普通,34115,AWP | 火卫一,27,16.9,23.08,1.37,2024-06-20
AWP,久经沙场,普通,835471,AWP | 亡灵之主,1146,16.9,22.93,1.36,2024-06-20
AWP,破损不堪,普通,835620,AWP | 亡灵之主,280,15.11,19.67,1.3,2024-06-20
AWP,战痕累累,普通,835663,AWP | 亡灵之主,540,14.3,18.8,1.31,2024-06-20
AWP,崭新出厂,普通,34143,AWP | 蠕虫之神,3409,13.8,18.72,1.36,2024-06-20
AWP,略有磨损,普通,759209,AWP | 猫猫狗狗,3778,13.7,18.8,1.37,2024-06-20
AWP,略有磨损,普通,927312,AWP | 尼罗河沃土,1097,13.59,18.8,1.38,2024-06-20
AWP,久经沙场,普通,921872,AWP | 金粉肆蛇,4057,12.8,17.13,1.34,2024-06-20
AWP,破损不堪,普通,769190,AWP | 树蝰,660,12.4,16.98,1.37,2024-06-20
AWP,破损不堪,普通,927384,AWP | 尼罗河沃土,66,12.39,16.26,1.31,2024-06-20
AWP,破损不堪,普通,922125,AWP | 金粉肆蛇,179,11.87,17.71,1.49,2024-06-20
AWP,破损不堪,普通,45249,AWP | 死神,118,11.8,16.91,1.43,2024-06-20
AWP,战痕累累,普通,769141,AWP | 树蝰,1277,11.33,16.4,1.45,2024-06-20
AWP,崭新出厂,普通,779307,AWP | 毛细血管,536,10.9,15.89,1.46,2024-06-20
AWP,崭新出厂,普通,34112,AWP | 火卫一,1790,10.9,14.51,1.33,2024-06-20
AWP,战痕累累,普通,927379,AWP | 尼罗河沃土,643,10.43,14.66,1.41,2024-06-20
AWP,略有磨损,StatTrak™,779255,AWP（StatTrak™） | 毛细血管,719,10.35,13.93,1.35,2024-06-20
AWP,久经沙场,普通,45382,AWP | 死神,4141,9.29,12.12,1.3,2024-06-20
AWP,破损不堪,StatTrak™,779299,AWP（StatTrak™） | 毛细血管,43,9.1,13.5,1.48,2024-06-20
AWP,略有磨损,普通,34145,AWP | 蠕虫之神,3558,8.99,12.19,1.36,2024-06-20
AWP,战痕累累,普通,45381,AWP | 死神,279,8.93,12.05,1.35,2024-06-20
AWP,崭新出厂,普通,762113,AWP | 冥界之河,1609,8.07,11.47,1.42,2024-06-20
AWP,久经沙场,普通,927316,AWP | 尼罗河沃土,1795,7.99,11.25,1.41,2024-06-20
AWP,战痕累累,普通,921874,AWP | 金粉肆蛇,791,7.69,11.47,1.49,2024-06-20
AWP,破损不堪,普通,34146,AWP | 蠕虫之神,204,7.41,10.6,1.43,2024-06-20
AWP,战痕累累,普通,759238,AWP | 猫猫狗狗,490,7.13,10.16,1.42,2024-06-20
AWP,久经沙场,普通,759197,AWP | 猫猫狗狗,3462,6.99,8.93,1.28,2024-06-20
AWP,久经沙场,普通,34144,AWP | 蠕虫之神,2771,6.89,9.22,1.34,2024-06-20
AWP,破损不堪,普通,759411,AWP | 猫猫狗狗,158,6.41,8.93,1.39,2024-06-20
AWP,略有磨损,普通,34114,AWP | 火卫一,1931,6.08,7.98,1.31,2024-06-20
